From merged_data,,,,,,,,,From SMCI,,,,,,,,,,,,,
Date,DPRIME,Close/Last,Volume,Open,High,Low,,,Date,Close/Last,Volume,Open,High,Low,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-04-24,8.5,754.72,6740386,788.99,806.99,737.05,,,04/24/2024,$754.72 ,6740386,$788.99 ,$806.99 ,$737.05 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-04-23,8.5,761.86,8342646,730,793.37,714.06,,,04/23/2024,$761.86 ,8342646,$730.00 ,$793.37 ,$714.06 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-04-22,8.5,717.02,9303530,731.92,733.84,671,,,04/22/2024,$717.02 ,9303530,$731.92 ,$733.84 ,$671.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-04-19,8.5,713.65,17238500,871,890.83,710.95,,,04/19/2024,$713.65 ,17238500,$871.00 ,$890.83 ,$710.95 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-04-18,8.5,928.48,4300677,961.88,972.99,917.46,,,04/18/2024,$928.48 ,4300677,$961.88 ,$972.99 ,$917.46 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-04-17,8.5,960.08,7167459,992.008,1020.33,949.41,,,04/17/2024,$960.08 ,7167459,$992.01 ,"$1,020.33 ",$949.41 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-04-16,8.5,976.3,7121449,901.32,981.46,893,,,04/16/2024,$976.30 ,7121449,$901.32 ,$981.46 ,$893.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-04-15,8.5,882.75,4201089,912,936.36,881.08,,,04/15/2024,$882.75 ,4201089,$912.00 ,$936.36 ,$881.08 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-04-12,8.5,898.49,3332228,920.3,924.99,894,,,04/12/2024,$898.49 ,3332228,$920.30 ,$924.99 ,$894.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-04-11,8.5,937.28,3677034,912,945.3635,907.1932,,,04/11/2024,$937.28 ,3677034,$912.00 ,$945.36 ,$907.19 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-04-10,8.5,908.54,4137316,876.145,924,871.1,,,04/10/2024,$908.54 ,4137316,$876.15 ,$924.00 ,$871.10 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-04-09,8.5,904.2,4032227,925,937.24,881,,,04/09/2024,$904.20 ,4032227,$925.00 ,$937.24 ,$881.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-04-08,8.5,928.5,4316716,962.495,964,902,,,04/08/2024,$928.50 ,4316716,$962.50 ,$964.00 ,$902.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-04-05,8.5,948.02,5344482,968,981.99,932.02,,,04/05/2024,$948.02 ,5344482,$968.00 ,$981.99 ,$932.02 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-04-04,8.5,957.99,5816629,1030.7,1057.18,956.1601,,,04/04/2024,$957.99 ,5816629,"$1,030.70 ","$1,057.18 ",$956.16 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-04-03,8.5,1015.57,6182434,975,1042.4499,965.825,,,04/03/2024,"$1,015.57 ",6182434,$975.00 ,"$1,042.45 ",$965.83 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-04-02,8.5,1009.91,4230101,1000,1012.6,975.09,,,04/02/2024,"$1,009.91 ",4230101,"$1,000.00 ","$1,012.60 ",$975.09 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-04-01,8.5,1037.15,5185227,1010,1069,1005,,,04/01/2024,"$1,037.15 ",5185227,"$1,010.00 ","$1,069.00 ","$1,005.00 ",,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-03-28,8.5,1010.03,3463092,1008.62,1033,997.02,,,03/28/2024,"$1,010.03 ",3463092,"$1,008.62 ","$1,033.00 ",$997.02 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-03-27,8.5,1023.29,5257844,1042.12,1047.8108,986.34,,,03/27/2024,"$1,023.29 ",5257844,"$1,042.12 ","$1,047.81 ",$986.34 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-03-26,8.5,1025.06,6356346,1087,1106.11,1022.11,,,03/26/2024,"$1,025.06 ",6356346,"$1,087.00 ","$1,106.11 ","$1,022.11 ",,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-03-25,8.5,1042.79,7017240,972.75,1072.7399,967.0001,,,03/25/2024,"$1,042.79 ",7017240,$972.75 ,"$1,072.74 ",$967.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-03-22,8.5,972.74,5069105,954.54,985.47,947.2,,,03/22/2024,$972.74 ,5069105,$954.54 ,$985.47 ,$947.20 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-03-21,8.5,971.61,8563013,938,994.44,906.158,,,03/21/2024,$971.61 ,8563013,$938.00 ,$994.44 ,$906.16 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-03-20,8.5,896.47,7645674,900,905.5,855,,,03/20/2024,$896.47 ,7645674,$900.00 ,$905.50 ,$855.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-03-19,8.5,910.97,10484360,888.61,925,863,,,03/19/2024,$910.97 ,10484360,$888.61 ,$925.00 ,$863.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-03-18,8.5,1000.68,11530720,1107,1147.79,952.06,,,03/18/2024,"$1,000.68 ",11530720,"$1,107.00 ","$1,147.79 ",$952.06 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-03-15,8.5,1068.83,16964050,1123.45,1135.6008,1066.26,,,03/15/2024,"$1,068.83 ",16964050,"$1,123.45 ","$1,135.60 ","$1,066.26 ",,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-03-14,8.5,1130.11,6244526,1175,1195.63,1110.5472,,,03/14/2024,"$1,130.11 ",6244526,"$1,175.00 ","$1,195.63 ","$1,110.55 ",,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-03-13,8.5,1188.07,5875960,1148.73,1197.9999,1122.34,,,03/13/2024,"$1,188.07 ",5875960,"$1,148.73 ","$1,198.00 ","$1,122.34 ",,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-03-12,8.5,1163,6747296,1124.29,1166.32,1094.001,,,03/12/2024,"$1,163.00 ",6747296,"$1,124.29 ","$1,166.32 ","$1,094.00 ",,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-03-11,8.5,1080.22,7115493,1100.25,1111,1025.0001,,,03/11/2024,"$1,080.22 ",7115493,"$1,100.25 ","$1,111.00 ","$1,025.00 ",,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-03-08,8.5,1140.01,11750600,1212,1229,1092,,,03/08/2024,"$1,140.01 ",11750600,"$1,212.00 ","$1,229.00 ","$1,092.00 ",,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-03-07,8.5,1159.76,8824257,1133,1162.045,1090.3,,,03/07/2024,"$1,159.76 ",8824257,"$1,133.00 ","$1,162.05 ","$1,090.30 ",,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-03-06,8.5,1124.7,11893340,1158,1169.5,1092,,,03/06/2024,"$1,124.70 ",11893340,"$1,158.00 ","$1,169.50 ","$1,092.00 ",,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-03-05,8.5,1090.83,13304400,1035,1097.4999,976.1,,,03/05/2024,"$1,090.83 ",13304400,"$1,035.00 ","$1,097.50 ",$976.10 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-03-04,8.5,1074.34,20162090,1039,1155,1020.34,,,03/04/2024,"$1,074.34 ",20162090,"$1,039.00 ","$1,155.00 ","$1,020.34 ",,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-03-01,8.5,905.48,10881600,881.88,927,881,,,03/01/2024,$905.48 ,10881600,$881.88 ,$927.00 ,$881.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-02-29,8.5,866.12,8842858,839,890.5199,839,,,02/29/2024,$866.12 ,8842858,$839.00 ,$890.52 ,$839.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-02-28,8.5,816.54,6032474,820,846.5,812,,,02/28/2024,$816.54 ,6032474,$820.00 ,$846.50 ,$812.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-02-27,8.5,851.11,6910368,862.94,869,814,,,02/27/2024,$851.11 ,6910368,$862.94 ,$869.00 ,$814.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-02-26,8.5,876.34,9607835,884.47,895.961,830.0201,,,02/26/2024,$876.34 ,9607835,$884.47 ,$895.96 ,$830.02 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-02-23,8.5,860.01,19384370,938.16,995,824.0201,,,02/23/2024,$860.01 ,19384370,$938.16 ,$995.00 ,$824.02 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-02-22,8.5,975.52,25372700,864.99,1003.5399,834.0001,,,02/22/2024,$975.52 ,25372700,$864.99 ,"$1,003.54 ",$834.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-02-21,8.5,734.17,14962940,749.75,772.4999,708.0801,,,02/21/2024,$734.17 ,14962940,$749.75 ,$772.50 ,$708.08 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-02-20,8.5,787.57,25412560,790,802,692.5,,,02/20/2024,$787.57 ,25412560,$790.00 ,$802.00 ,$692.50 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-02-16,8.5,803.32,34038340,1045.5,1077.87,801.15,,,02/16/2024,$803.32 ,34038340,"$1,045.50 ","$1,077.87 ",$801.15 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-02-15,8.5,1004,25240600,945,1006.3499,917.7132,,,02/15/2024,"$1,004.00 ",25240600,$945.00 ,"$1,006.35 ",$917.71 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-02-14,8.5,880.55,20128570,823.31,886.03,820.88,,,02/14/2024,$880.55 ,20128570,$823.31 ,$886.03 ,$820.88 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-02-13,8.5,791.49,14480460,750,800,745.51,,,02/13/2024,$791.49 ,14480460,$750.00 ,$800.00 ,$745.51 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-02-12,8.5,773.01,16872320,761.34,810,745.07,,,02/12/2024,$773.01 ,16872320,$761.34 ,$810.00 ,$745.07 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-02-09,8.5,740.29,10834790,710.05,745.17,708.8966,,,02/09/2024,$740.29 ,10834790,$710.05 ,$745.17 ,$708.90 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-02-08,8.5,698,9413737,670.76,714.49,666.05,,,02/08/2024,$698.00 ,9413737,$670.76 ,$714.49 ,$666.05 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-02-07,8.5,683.6,12332980,675,699.77,660,,,02/07/2024,$683.60 ,12332980,$675.00 ,$699.77 ,$660.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-02-06,8.5,681.59,18488980,673,686,625.81,,,02/06/2024,$681.59 ,18488980,$673.00 ,$686.00 ,$625.81 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-02-05,8.5,663.35,17596380,589.88,670,587.95,,,02/05/2024,$663.35 ,17596380,$589.88 ,$670.00 ,$587.95 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-02-02,8.5,579.63,12189570,592.52,606,565,,,02/02/2024,$579.63 ,12189570,$592.52 ,$606.00 ,$565.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-02-01,8.5,583.5,13609600,540,587.6099,536,,,02/01/2024,$583.50 ,13609600,$540.00 ,$587.61 ,$536.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-01-31,8.5,529.61,11997280,503.35,546,503.3281,,,01/31/2024,$529.61 ,11997280,$503.35 ,$546.00 ,$503.33 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-01-30,8.5,512.97,17956420,547.32,554.44,501.17,,,01/30/2024,$512.97 ,17956420,$547.32 ,$554.44 ,$501.17 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-01-29,8.5,495.67,11525120,475.67,495.72,471.9,,,01/29/2024,$495.67 ,11525120,$475.67 ,$495.72 ,$471.90 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-01-26,8.5,474.15,5035554,467.1,483.25,459.7,,,01/26/2024,$474.15 ,5035554,$467.10 ,$483.25 ,$459.70 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-01-25,8.5,475.58,6717272,476.11,483.66,466.11,,,01/25/2024,$475.58 ,6717272,$476.11 ,$483.66 ,$466.11 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-01-24,8.5,470.19,12116970,471.29,496.78,460.23,,,01/24/2024,$470.19 ,12116970,$471.29 ,$496.78 ,$460.23 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-01-23,8.5,457.38,9677196,436,458.27,416.54,,,01/23/2024,$457.38 ,9677196,$436.00 ,$458.27 ,$416.54 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-01-22,8.5,436.24,18823320,456.35,485.86,410.19,,,01/22/2024,$436.24 ,18823320,$456.35 ,$485.86 ,$410.19 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-01-19,8.5,423.36,23112520,347.56,428.69,338.8801,,,01/19/2024,$423.36 ,23112520,$347.56 ,$428.69 ,$338.88 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-01-18,8.5,311.44,4875126,330.01,333.9999,306.47,,,01/18/2024,$311.44 ,4875126,$330.01 ,$334.00 ,$306.47 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-01-17,8.5,318.23,3585772,320.51,322,305.75,,,01/17/2024,$318.23 ,3585772,$320.51 ,$322.00 ,$305.75 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-01-16,8.5,326.31,4732855,340.55,352,324.3109,,,01/16/2024,$326.31 ,4732855,$340.55 ,$352.00 ,$324.31 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-01-12,8.5,339.56,2289206,345.53,349.48,338.29,,,01/12/2024,$339.56 ,2289206,$345.53 ,$349.48 ,$338.29 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-01-11,8.5,343.31,4172923,344.84,355.18,330.74,,,01/11/2024,$343.31 ,4172923,$344.84 ,$355.18 ,$330.74 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-01-10,8.5,342.38,5345446,347,357.99,332.2401,,,01/10/2024,$342.38 ,5345446,$347.00 ,$357.99 ,$332.24 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-01-09,8.5,343.73,6703270,318.33,349.1799,317.21,,,01/09/2024,$343.73 ,6703270,$318.33 ,$349.18 ,$317.21 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-01-08,8.5,320.28,4262624,294.89,321.82,293.52,,,01/08/2024,$320.28 ,4262624,$294.89 ,$321.82 ,$293.52 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-01-05,8.5,292.13,2343098,288.8,298.8799,287.5726,,,01/05/2024,$292.13 ,2343098,$288.80 ,$298.88 ,$287.57 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-01-04,8.5,288.8,2311056,280.5,295.4799,276.27,,,01/04/2024,$288.80 ,2311056,$280.50 ,$295.48 ,$276.27 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-01-03,8.5,280.64,1677613,277.25,287.89,276.52,,,01/03/2024,$280.64 ,1677613,$277.25 ,$287.89 ,$276.52 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2024-01-02,8.5,285.45,1904226,280,287,275.8813,,,01/02/2024,$285.45 ,1904226,$280.00 ,$287.00 ,$275.88 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-12-29,8.5,284.26,2104416,291.51,293.34,280.17,,,12/29/2023,$284.26 ,2104416,$291.51 ,$293.34 ,$280.17 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-12-28,8.5,291.45,1265106,293.61,297.25,290.64,,,12/28/2023,$291.45 ,1265106,$293.61 ,$297.25 ,$290.64 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-12-27,8.5,295,1411700,298,299,290.85,,,12/27/2023,$295.00 ,1411700,$298.00 ,$299.00 ,$290.85 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-12-26,8.5,294.33,2422059,290.91,296.71,287.44,,,12/26/2023,$294.33 ,2422059,$290.91 ,$296.71 ,$287.44 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-12-22,8.5,289.72,4439496,307.57,309.25,285.05,,,12/22/2023,$289.72 ,4439496,$307.57 ,$309.25 ,$285.05 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-12-21,8.5,304.18,2508423,308.94,313.98,300.725,,,12/21/2023,$304.18 ,2508423,$308.94 ,$313.98 ,$300.73 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-12-20,8.5,302.08,3122931,315.51,320.62,301.0823,,,12/20/2023,$302.08 ,3122931,$315.51 ,$320.62 ,$301.08 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-12-19,8.5,315.94,4014274,315,321.34,308.01,,,12/19/2023,$315.94 ,4014274,$315.00 ,$321.34 ,$308.01 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-12-18,8.5,322.19,5741008,304.42,327.55,302.945,,,12/18/2023,$322.19 ,5741008,$304.42 ,$327.55 ,$302.95 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-12-15,8.5,300.11,3752700,295,301.91,292.46,,,12/15/2023,$300.11 ,3752700,$295.00 ,$301.91 ,$292.46 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-12-14,8.5,294.4,4544096,278,296.33,277.9,,,12/14/2023,$294.40 ,4544096,$278.00 ,$296.33 ,$277.90 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-12-13,8.5,273.32,2735787,267,275.61,262.5,,,12/13/2023,$273.32 ,2735787,$267.00 ,$275.61 ,$262.50 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-12-12,8.5,265.37,2178323,261.57,268.55,258.25,,,12/12/2023,$265.37 ,2178323,$261.57 ,$268.55 ,$258.25 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-12-11,8.5,262.26,3135952,263.035,270.7,257.02,,,12/11/2023,$262.26 ,3135952,$263.04 ,$270.70 ,$257.02 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-12-08,8.5,272.65,3157504,255,274.2,254.6101,,,12/08/2023,$272.65 ,3157504,$255.00 ,$274.20 ,$254.61 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-12-07,8.5,256.15,2399711,255.5,258.5,251.29,,,12/07/2023,$256.15 ,2399711,$255.50 ,$258.50 ,$251.29 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-12-06,8.5,253.42,2859854,267.5,268.06,253.37,,,12/06/2023,$253.42 ,2859854,$267.50 ,$268.06 ,$253.37 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-12-05,8.5,262.96,2559803,263.45,269.94,259.71,,,12/05/2023,$262.96 ,2559803,$263.45 ,$269.94 ,$259.71 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-12-04,8.5,266.35,2959802,267.2,269.16,256.81,,,12/04/2023,$266.35 ,2959802,$267.20 ,$269.16 ,$256.81 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-12-01,8.5,269.63,4297581,262.26,270.7,260.25,,,12/01/2023,$269.63 ,4297581,$262.26 ,$270.70 ,$260.25 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-30,8.5,273.47,4083672,289.88,291.7299,267.72,,,11/30/2023,$273.47 ,4083672,$289.88 ,$291.73 ,$267.72 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-29,8.5,287.63,3663363,291.28,306.516,286.75,,,11/29/2023,$287.63 ,3663363,$291.28 ,$306.52 ,$286.75 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-28,8.5,285.61,2332711,291.03,295.49,282.06,,,11/28/2023,$285.61 ,2332711,$291.03 ,$295.49 ,$282.06 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-27,8.5,290.37,2357031,284.11,298.37,283.52,,,11/27/2023,$290.37 ,2357031,$284.11 ,$298.37 ,$283.52 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-24,8.5,285.67,965459,283.56,288.3,280.67,,,11/24/2023,$285.67 ,965459,$283.56 ,$288.30 ,$280.67 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-22,8.5,286.66,3975093,293.2,301.6,276.52,,,11/22/2023,$286.66 ,3975093,$293.20 ,$301.60 ,$276.52 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-21,8.5,289.85,2886118,299,302.99,289.65,,,11/21/2023,$289.85 ,2886118,$299.00 ,$302.99 ,$289.65 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-20,8.5,304.6,2912999,289,305.89,289,,,11/20/2023,$304.60 ,2912999,$289.00 ,$305.89 ,$289.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-17,8.5,288.59,2337289,285,295.43,283.7,,,11/17/2023,$288.59 ,2337289,$285.00 ,$295.43 ,$283.70 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-16,8.5,283.67,1833361,283,289.29,278,,,11/16/2023,$283.67 ,1833361,$283.00 ,$289.29 ,$278.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-15,8.5,287.78,3605455,294.95,297.48,283.14,,,11/15/2023,$287.78 ,3605455,$294.95 ,$297.48 ,$283.14 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-14,8.5,293.87,6250371,266,294.67,264.53,,,11/14/2023,$293.87 ,6250371,$266.00 ,$294.67 ,$264.53 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-13,8.5,255.8,2989163,264.75,265.06,253.1,,,11/13/2023,$255.80 ,2989163,$264.75 ,$265.06 ,$253.10 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-10,8.5,266.03,2536800,267.62,272.35,263.5101,,,11/10/2023,$266.03 ,2536800,$267.62 ,$272.35 ,$263.51 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-09,8.5,264.88,4015648,266.2,280.18,261.03,,,11/09/2023,$264.88 ,4015648,$266.20 ,$280.18 ,$261.03 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-08,8.5,260.27,2128678,255.4,264.035,252.24,,,11/08/2023,$260.27 ,2128678,$255.40 ,$264.04 ,$252.24 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-07,8.5,254.38,1930462,253,261,250.21,,,11/07/2023,$254.38 ,1930462,$253.00 ,$261.00 ,$250.21 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-06,8.5,252.59,2523164,257.7,259.99,249.2,,,11/06/2023,$252.59 ,2523164,$257.70 ,$259.99 ,$249.20 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-03,8.5,255,5000080,249.36,268.59,248.32,,,11/03/2023,$255.00 ,5000080,$249.36 ,$268.59 ,$248.32 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-02,8.5,245.9,7467018,260.76,263.5,227.3712,,,11/02/2023,$245.90 ,7467018,$260.76 ,$263.50 ,$227.37 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-01,8.5,252.27,3814989,241.3,254,241.21,,,11/01/2023,$252.27 ,3814989,$241.30 ,$254.00 ,$241.21 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-10-31,8.5,239.47,1931307,236.37,242.38,226.59,,,10/31/2023,$239.47 ,1931307,$236.37 ,$242.38 ,$226.59 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-10-30,8.5,236.62,2631287,245.85,248.31,232.87,,,10/30/2023,$236.62 ,2631287,$245.85 ,$248.31 ,$232.87 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-10-27,8.5,241.4,1811698,248,248.99,239.5906,,,10/27/2023,$241.40 ,1811698,$248.00 ,$248.99 ,$239.59 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-10-26,8.5,239.46,3103877,252.38,253.347,234.665,,,10/26/2023,$239.46 ,3103877,$252.38 ,$253.35 ,$234.67 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-10-25,8.5,253.99,2238210,261.25,266.66,252.8,,,10/25/2023,$253.99 ,2238210,$261.25 ,$266.66 ,$252.80 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-10-24,8.5,262.615,2514940,259.9,265.25,253.19,,,10/24/2023,$262.62 ,2514940,$259.90 ,$265.25 ,$253.19 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-10-23,8.5,254.89,2947118,246.15,257.9686,238.66,,,10/23/2023,$254.89 ,2947118,$246.15 ,$257.97 ,$238.66 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-10-20,8.5,248.58,3614164,264.71,266.6479,248.04,,,10/20/2023,$248.58 ,3614164,$264.71 ,$266.65 ,$248.04 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-10-19,8.5,265.05,4021640,287.5,289.49,263.75,,,10/19/2023,$265.05 ,4021640,$287.50 ,$289.49 ,$263.75 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-10-18,8.5,285.03,3213244,292.7,298.2699,281.46,,,10/18/2023,$285.03 ,3213244,$292.70 ,$298.27 ,$281.46 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-10-17,8.5,298.54,4287931,281,300.557,274.28,,,10/17/2023,$298.54 ,4287931,$281.00 ,$300.56 ,$274.28 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-10-16,8.5,291.69,2417622,284.79,294.265,277.86,,,10/16/2023,$291.69 ,2417622,$284.79 ,$294.27 ,$277.86 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
